Gene Symbol,Residual.Variation.Intolerance.Score,Residual.Variation.Intolerance.Score.Percentile
BRD8,0.159856956979681,64.9150743099788
BRD9,-0.797234383418351,12.4852559565935
BRDT,0.782621088837634,87.2552488794527
BRE,0.350995466154559,74.3748525595659
BRF1,-2.05957513150622,1.62184477471102
BRF2,-0.488577883484902,22.6468506723284
BRI3BP,-0.361761278776434,28.6329322953527
BRIP1,-0.637452658442915,16.7374380750177
BRIX1,0.0828027428069584,60.0908233073838
BRK1,0.145304856741695,63.8122198631753
BRMS1,-0.137658575419519,43.5715970747818
BRMS1L,-0.00720137179372763,53.1906109931588
BROX,-0.115612493481457,45.1285680585044
BRP44,0.501689326076967,79.7888652984194
BRP44L,0.257356108034012,69.8336871903751
BRPF1,-2.25808392976657,1.26798773295589
BRPF3,-1.05999556607711,7.53715498938429
BRS3,-0.361761278776434,28.6329322953527
BRSK1,-0.802693349929605,12.2375560273649
BRSK2,-1.50643546414654,3.54446803491389
BRWD1,-0.821412235777884,11.7716442557207
BRWD3,-0.488577883484902,22.6468506723284
BSCL2,-0.179930906964935,40.3573956121727
BSDC1,-0.470171690146702,23.2543052606747
BSG,-1.04339656855737,7.71408351026185
